TestTime_s_,Current_A_
521,0.133776223223471
522,0.149001215942816
523,0.200711897335627
524,0.351246372011207
525,0.513633123049277
526,0.48077132788331
527,0.252943490948852
528,0.067566450297648
529,0.0132728666116443
530,0.00663878988042146
531,0
532,0
533,0
534,-0.00581657312771288
535,-0.0606929530387538
536,-0.161894483519613
537,-0.374983806699838
538,-0.909094675597068
539,-1.72284079669475
540,-1.89115249450176
541,-0.890823335590764
542,-0.210328467750725
543,-0.10501567060294
544,0.0751578518005405
545,0.218966765876209
546,0.41396998445074
547,0.250821647437705
548,0.174791031502446
549,0.0925191306240488
550,0.0880669320521736
551,0.0519368532801013
552,0.00455400462682558
553,0.033918302683888
554,0.00455209599615836
555,-0.0476787829390349
556,-0.103157296027161
557,-0.159467394585699
558,-0.247773091761756
559,-0.316716687674569
560,-0.738389786949703
561,-0.309994768206809
562,-0.13717489831224
563,-0.13717489831224
564,0.213684951432383
565,0.779086104552629
566,0.512039292813014
567,0.219010151235954
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,-0.0312335333679509
603,-0.137816834991163
604,-0.48021968112044
605,-1.06778234290194
606,-1.82160181177858
607,-2.58878145484166
608,-2.96130720096815
609,-3.09724316426749
610,-3.32571377110739
611,-3.81029697144955
612,-3.68352756172821
613,-2.41248198865997
614,-0.9685442175707
615,-0.351688154808998
616,-0.452919761041428
617,-0.347185590064947
618,-0.137021173099911
619,0.132815438529483
620,0.278145199311154
621,0.228232380264866
622,-0.00828233088507408
623,-0.386610327788299
624,-0.670722545033458
625,-1.05762492718484
626,-1.07590241477705
627,-0.799680458081115
628,-0.51043167877462
629,-0.51043167877462
630,-0.60929670830239
631,-1.10672465940559
632,-1.52691540297544
633,-1.77211018704471
634,-2.03627965422278
635,-1.99804605276171
636,-1.72830898121758
637,-1.09258463769629
638,-0.648963732039739
639,-0.535054050834204
640,-0.419421458717317
641,-0.529256453932424
642,-1.205634684859
643,-2.02061759354839
644,-1.72776562946182
645,-1.0535879565493
646,-1.18165078786247
647,-1.19429448885452
648,-1.20702704871301
649,-0.976125354468025
